Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           main [1]
[1295]   0.0    0.00    0.00       1         cell_array::cell_array(int, int, cell&) [1295]
                0.00    0.00   10000/1280124     matrix<cell>::operator()(int, int) [1069]
                0.00    0.00   10000/20000       cell::operator=(cell const&) [1194]
                0.00    0.00      18/18          no_surface_interaction::clone() const [1269]
                0.00    0.00      18/560075      matrix<surface_interaction*>::operator()(int, int) [1074]
                0.00    0.00       9/9           no_surface_interaction::no_surface_interaction() [1272]
                0.00    0.00       3/3           no_self_attraction::no_self_attraction() [1276]
                0.00    0.00       3/3           no_self_attraction::clone() const [1279]
                0.00    0.00       3/40008       vector1<self_interaction*>::operator[](int) [1144]
                0.00    0.00       2/2           matrix<self_interaction*>::matrix(int, int) [1282]
                0.00    0.00       2/2           matrix<surface_interaction*>::matrix<self_interaction*>(matrix<self_interaction*> const&) [1284]
                0.00    0.00       2/2           matrix<self_interaction*>::~matrix() [1283]
                0.00    0.00       1/1           vector1<self_interaction*>::vector1(int) [1304]
                0.00    0.00       1/1           std::allocator<diffusionstore2>::allocator() [1313]
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::vector(unsigned long, std::allocator<diffusionstore2> const&) [1330]
                0.00    0.00       1/3           std::allocator<diffusionstore2>::~allocator() [1280]
                0.00    0.00       1/1           matrix<cell>::matrix(int, int) [1302]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1296]   0.0    0.00    0.00       1         cell_array::~cell_array() [1296]
                0.00    0.00       2/2           matrix<surface_interaction*>::~matrix() [1285]
                0.00    0.00       1/1           matrix<cell>::~matrix() [1303]
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::~vector() [1331]
                0.00    0.00       1/1           vector1<self_interaction*>::~vector1() [1305]
-----------------------------------------------
                0.00    0.00       1/1           linear_surface_interaction::clone() const [1310]
[1297]   0.0    0.00    0.00       1         linear_surface_interaction::linear_surface_interaction(linear_surface_interaction const&) [1297]
                0.00    0.00       1/19          surface_interaction::surface_interaction(surface_interaction const&) [1267]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1298]   0.0    0.00    0.00       1         linear_surface_interaction::linear_surface_interaction() [1298]
                0.00    0.00       1/10          surface_interaction::surface_interaction() [1271]
-----------------------------------------------
                0.00    0.00       1/1           attractive_self_interaction::clone() const [1311]
[1299]   0.0    0.00    0.00       1         attractive_self_interaction::attractive_self_interaction(attractive_self_interaction const&) [1299]
                0.00    0.00       1/4           self_interaction::self_interaction(self_interaction const&) [1273]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1300]   0.0    0.00    0.00       1         attractive_self_interaction::attractive_self_interaction() [1300]
                0.00    0.00       1/4           self_interaction::self_interaction() [1274]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[1301]   0.0    0.00    0.00       1         cell::cell(int, int) [1301]
                0.00    0.00       1/20001       std::vector<diffusionstore, std::allocator<diffusionstore> >::vector() [1189]
                0.00    0.00       1/30001       vector1<int>::vector1(int) [1155]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::cell_array(int, int, cell&) [1295]
[1302]   0.0    0.00    0.00       1         matrix<cell>::matrix(int, int) [1302]
                0.00    0.00   10000/20000       cell::cell() [1193]
                0.00    0.00   10000/10000       cell::cell(int) [1252]
                0.00    0.00   10000/20000       cell::operator=(cell const&) [1194]
                0.00    0.00   10000/20001       cell::~cell() [1178]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::~cell_array() [1296]
[1303]   0.0    0.00    0.00       1         matrix<cell>::~matrix() [1303]
                0.00    0.00   10000/20001       cell::~cell() [1178]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::cell_array(int, int, cell&) [1295]
[1304]   0.0    0.00    0.00       1         vector1<self_interaction*>::vector1(int) [1304]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::~cell_array() [1296]
[1305]   0.0    0.00    0.00       1         vector1<self_interaction*>::~vector1() [1305]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<diffusionstore2> >::deallocate(std::allocator<diffusionstore2>&, diffusionstore2*, unsigned long) [1323]
[1306]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<diffusionstore2>::deallocate(diffusionstore2*, unsigned long) [1306]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<diffusionstore2> >::allocate(std::allocator<diffusionstore2>&, unsigned long) [1324]
[1307]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<diffusionstore2>::allocate(unsigned long, void const*) [1307]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<diffusionstore2>::_M_max_size() const [1289]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<diffusionstore2>::allocator() [1313]
[1308]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<diffusionstore2>::new_allocator() [1308]
-----------------------------------------------
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [38]
[1309]   0.0    0.00    0.00       1         bool __gnu_cxx::operator==<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1309]
                0.00    0.00       2/228639      __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::base() const [1087]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::set_cnni_interaction(surface_interaction const&, int, int) [1294]
[1310]   0.0    0.00    0.00       1         linear_surface_interaction::clone() const [1310]
                0.00    0.00       1/1           linear_surface_interaction::linear_surface_interaction(linear_surface_interaction const&) [1297]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::set_si_interaction(self_interaction const&, int) [1293]
[1311]   0.0    0.00    0.00       1         attractive_self_interaction::clone() const [1311]
                0.00    0.00       1/1           attractive_self_interaction::attractive_self_interaction(attractive_self_interaction const&) [1299]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<diffusionstore2> >::max_size(std::allocator<diffusionstore2> const&) [1325]
[1312]   0.0    0.00    0.00       1         __gnu_cxx::new_allocator<diffusionstore2>::max_size() const [1312]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<diffusionstore2>::_M_max_size() const [1289]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::cell_array(int, int, cell&) [1295]
[1313]   0.0    0.00    0.00       1         std::allocator<diffusionstore2>::allocator() [1313]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<diffusionstore2>::new_allocator() [1308]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<diffusionstore2*>(diffusionstore2*, diffusionstore2*) [1342]
[1314]   0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<diffusionstore2*>(diffusionstore2*, diffusionstore2*) [1314]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_create_storage(unsigned long) [1319]
[1315]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_allocate(unsigned long) [1315]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<diffusionstore2> >::allocate(std::allocator<diffusionstore2>&, unsigned long) [1324]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_base(unsigned long, std::allocator<diffusionstore2> const&) [1321]
[1316]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl::_Vector_impl(std::allocator<diffusionstore2> const&) [1316]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl_data::_Vector_impl_data() [1320]
                0.00    0.00       1/2           std::allocator<diffusionstore2>::allocator(std::allocator<diffusionstore2> const&) [1290]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::~_Vector_base() [1322]
[1317]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl::~_Vector_impl() [1317]
                0.00    0.00       1/3           std::allocator<diffusionstore2>::~allocator() [1280]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::~_Vector_base() [1322]
[1318]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_deallocate(diffusionstore2*, unsigned long) [1318]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<diffusionstore2> >::deallocate(std::allocator<diffusionstore2>&, diffusionstore2*, unsigned long) [1323]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_base(unsigned long, std::allocator<diffusionstore2> const&) [1321]
[1319]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_create_storage(unsigned long) [1319]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_allocate(unsigned long) [1315]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl::_Vector_impl(std::allocator<diffusionstore2> const&) [1316]
[1320]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl_data::_Vector_impl_data() [1320]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::vector(unsigned long, std::allocator<diffusionstore2> const&) [1330]
[1321]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_base(unsigned long, std::allocator<diffusionstore2> const&) [1321]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl::_Vector_impl(std::allocator<diffusionstore2> const&) [1316]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_create_storage(unsigned long) [1319]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::~vector() [1331]
[1322]   0.0    0.00    0.00       1         std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::~_Vector_base() [1322]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_deallocate(diffusionstore2*, unsigned long) [1318]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_impl::~_Vector_impl() [1317]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_deallocate(diffusionstore2*, unsigned long) [1318]
[1323]   0.0    0.00    0.00       1         std::allocator_traits<std::allocator<diffusionstore2> >::deallocate(std::allocator<diffusionstore2>&, diffusionstore2*, unsigned long) [1323]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<diffusionstore2>::deallocate(diffusionstore2*, unsigned long) [1306]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_allocate(unsigned long) [1315]
[1324]   0.0    0.00    0.00       1         std::allocator_traits<std::allocator<diffusionstore2> >::allocate(std::allocator<diffusionstore2>&, unsigned long) [1324]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<diffusionstore2>::allocate(unsigned long, void const*) [1307]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_S_max_size(std::allocator<diffusionstore2> const&) [1327]
[1325]   0.0    0.00    0.00       1         std::allocator_traits<std::allocator<diffusionstore2> >::max_size(std::allocator<diffusionstore2> const&) [1325]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<diffusionstore2>::max_size() const [1312]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1338]
[1326]   0.0    0.00    0.00       1         diffusionstore2* std::__uninitialized_default_n_1<true>::__uninit_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1326]
                0.00    0.00       1/1           diffusionstore2* std::__addressof<diffusionstore2>(diffusionstore2&) [1334]
                0.00    0.00       1/1           void std::_Construct<diffusionstore2>(diffusionstore2*) [1332]
                0.00    0.00       1/1           diffusionstore2* std::fill_n<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&) [1341]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_S_check_init_len(unsigned long, std::allocator<diffusionstore2> const&) [1328]
[1327]   0.0    0.00    0.00       1         std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_S_max_size(std::allocator<diffusionstore2> const&) [1327]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<diffusionstore2> >::max_size(std::allocator<diffusionstore2> const&) [1325]
                0.00    0.00       1/127429      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [1103]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::vector(unsigned long, std::allocator<diffusionstore2> const&) [1330]
[1328]   0.0    0.00    0.00       1         std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_S_check_init_len(unsigned long, std::allocator<diffusionstore2> const&) [1328]
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_S_max_size(std::allocator<diffusionstore2> const&) [1327]
                0.00    0.00       1/2           std::allocator<diffusionstore2>::allocator(std::allocator<diffusionstore2> const&) [1290]
                0.00    0.00       1/3           std::allocator<diffusionstore2>::~allocator() [1280]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::vector(unsigned long, std::allocator<diffusionstore2> const&) [1330]
[1329]   0.0    0.00    0.00       1         std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_M_default_initialize(unsigned long) [1329]
                0.00    0.00       1/2           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_get_Tp_allocator() [1291]
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, std::allocator<diffusionstore2>&) [1340]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::cell_array(int, int, cell&) [1295]
[1330]   0.0    0.00    0.00       1         std::vector<diffusionstore2, std::allocator<diffusionstore2> >::vector(unsigned long, std::allocator<diffusionstore2> const&) [1330]
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_S_check_init_len(unsigned long, std::allocator<diffusionstore2> const&) [1328]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_Vector_base(unsigned long, std::allocator<diffusionstore2> const&) [1321]
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_M_default_initialize(unsigned long) [1329]
-----------------------------------------------
                0.00    0.00       1/1           cell_array::~cell_array() [1296]
[1331]   0.0    0.00    0.00       1         std::vector<diffusionstore2, std::allocator<diffusionstore2> >::~vector() [1331]
                0.00    0.00       1/2           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::_M_get_Tp_allocator() [1291]
                0.00    0.00       1/1           void std::_Destroy<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, std::allocator<diffusionstore2>&) [1343]
                0.00    0.00       1/1           std::_Vector_base<diffusionstore2, std::allocator<diffusionstore2> >::~_Vector_base() [1322]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n_1<true>::__uninit_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1326]
[1332]   0.0    0.00    0.00       1         void std::_Construct<diffusionstore2>(diffusionstore2*) [1332]
                0.00    0.00       1/341757      operator new(unsigned long, void*) [1079]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::fill_n<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&) [1341]
[1333]   0.0    0.00    0.00       1         diffusionstore2* std::__fill_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&, std::random_access_iterator_tag) [1333]
                0.00    0.00       1/1           void std::__fill_a<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, diffusionstore2 const&) [1344]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n_1<true>::__uninit_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1326]
[1334]   0.0    0.00    0.00       1         diffusionstore2* std::__addressof<diffusionstore2>(diffusionstore2&) [1334]
-----------------------------------------------
                                1039             void std::__introsort_loop<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [1335]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [41]
[1335]   0.0    0.00    0.00       1+1039    void std::__introsort_loop<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [1335]
                0.00    0.00    2079/15010       __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::difference_type __gnu_cxx::operator-<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1213]
                0.00    0.00    1039/1039        __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [1266]
                                1039             void std::__introsort_loop<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [1335]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::fill_n<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&) [1341]
[1336]   0.0    0.00    0.00       1         std::__size_to_integer(unsigned long) [1336]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::fill_n<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&) [1341]
[1337]   0.0    0.00    0.00       1         std::iterator_traits<diffusionstore2*>::iterator_category std::__iterator_category<diffusionstore2*>(diffusionstore2* const&) [1337]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, std::allocator<diffusionstore2>&) [1340]
[1338]   0.0    0.00    0.00       1         diffusionstore2* std::__uninitialized_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1338]
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n_1<true>::__uninit_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1326]
-----------------------------------------------
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [39]
[1339]   0.0    0.00    0.00       1         void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Iter_less_iter) [1339]
                0.00    0.00    9985/21892       bool __gnu_cxx::operator!=<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&) [1173]
                0.00    0.00    9984/272225      __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [1086]
                0.00    0.00    9984/144572      __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::operator++() [1099]
                0.00    0.00    9984/9994        void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__ops::_Val_less_iter) [1255]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_M_default_initialize(unsigned long) [1329]
[1340]   0.0    0.00    0.00       1         diffusionstore2* std::__uninitialized_default_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, std::allocator<diffusionstore2>&) [1340]
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1338]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::__uninitialized_default_n_1<true>::__uninit_default_n<diffusionstore2*, unsigned long>(diffusionstore2*, unsigned long) [1326]
[1341]   0.0    0.00    0.00       1         diffusionstore2* std::fill_n<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&) [1341]
                0.00    0.00       1/1           std::iterator_traits<diffusionstore2*>::iterator_category std::__iterator_category<diffusionstore2*>(diffusionstore2* const&) [1337]
                0.00    0.00       1/1           std::__size_to_integer(unsigned long) [1336]
                0.00    0.00       1/1           diffusionstore2* std::__fill_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&, std::random_access_iterator_tag) [1333]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, std::allocator<diffusionstore2>&) [1343]
[1342]   0.0    0.00    0.00       1         void std::_Destroy<diffusionstore2*>(diffusionstore2*, diffusionstore2*) [1342]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<diffusionstore2*>(diffusionstore2*, diffusionstore2*) [1314]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<diffusionstore2, std::allocator<diffusionstore2> >::~vector() [1331]
[1343]   0.0    0.00    0.00       1         void std::_Destroy<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, std::allocator<diffusionstore2>&) [1343]
                0.00    0.00       1/1           void std::_Destroy<diffusionstore2*>(diffusionstore2*, diffusionstore2*) [1342]
-----------------------------------------------
                0.00    0.00       1/1           diffusionstore2* std::__fill_n_a<diffusionstore2*, unsigned long, diffusionstore2>(diffusionstore2*, unsigned long, diffusionstore2 const&, std::random_access_iterator_tag) [1333]
[1344]   0.0    0.00    0.00       1         void std::__fill_a<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, diffusionstore2 const&) [1344]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<!std::__is_scalar<diffusionstore2>::__value, void>::__type std::__fill_a1<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, diffusionstore2 const&) [1345]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, diffusionstore2 const&) [1344]
[1345]   0.0    0.00    0.00       1         __gnu_cxx::__enable_if<!std::__is_scalar<diffusionstore2>::__value, void>::__type std::__fill_a1<diffusionstore2*, diffusionstore2>(diffusionstore2*, diffusionstore2*, diffusionstore2 const&) [1345]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

